exercise_id,exercise_name,priority,positive_prompt,negative_prompt,original_prompt,api_params_stability,api_params_replicate,api_params_falai
wger_1607,Typewriter Pull-ups,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing typewriter pull-ups, hanging from bar; pulling chin above bar, with pull-up bar, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing typewriter pull-ups, hanging from bar, pulling chin above bar, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_684,Underhand Lat Pull Down,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing underhand lat pull down, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing underhand lat pull down, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1381,Upper Back,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing upper back, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing upper back, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Upper_Back_Stretch,Upper Back Stretch,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing upper back stretch, performing exercise with proper form, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing upper back stretch, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Upper_Back-Leg_Grab,Upper Back-Leg Grab,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing upper back-leg grab, performing exercise with proper form, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing upper back-leg grab, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_688,Upper External Oblique,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing upper external oblique, performing exercise with proper form, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing upper external oblique, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Upward_Stretch,Upward Stretch,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing upward stretch, performing exercise with proper form, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing upward stretch, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_920,V-BAR PULL DOWNS,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing v-bar pull downs, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing v-bar pull downs, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Vertical_Swing,Vertical Swing,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing vertical swing, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing vertical swing, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1090,Vpushup,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing vpushup, prone position; body straight; arms pushing body up from floor, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing vpushup, prone position, body straight, arms pushing body up from floor, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1104,Walking,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing walking, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing walking, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1103,walking bridge,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing walking bridge, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing walking bridge, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Walking_Treadmill,Walking  Treadmill,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing walking  treadmill, performing exercise with proper form, with exercise machine, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing walking, treadmill, performing exercise with proper form, using exercise machine, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1679,Wall Angels,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall angels, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall angels, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1100,Wall balls,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall balls, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall balls, performing exercise with proper form, using stability ball, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1196,Wall Drills,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall drills, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall drills, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_711,Wall Handstand,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall handstand, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall handstand, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_713,Wall Pushup,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall pushup, prone position; body straight; arms pushing body up from floor, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall pushup, prone position, body straight, arms pushing body up from floor, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_716,Wall Slides,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall slides, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall slides, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1408,Wall-sit,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wall-sit, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wall-sit, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Weighted_Ball_Side_Bend,Weighted Ball Side Bend,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing weighted ball side bend, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing weighted ball side bend, performing exercise with proper form, using exercise ball, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Weighted_Bench_Dip,Weighted Bench Dip,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing weighted bench dip, suspended between parallel bars; arms pressing body upward, with weight bench, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing weighted bench dip, suspended between parallel bars, arms pressing body upward, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Weighted_Pull_Ups,Weighted Pull Ups,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing weighted pull ups, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing weighted pull ups, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Weighted_Sit-Ups_-_With_Bands,Weighted Sit-Ups - With Bands,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing weighted sit-ups - with bands, lying on back; sitting up fully, with resistance band, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing weighted sit-ups - with bands, lying on back, sitting up fully, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_722,Weighted Step-ups,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing weighted step-ups, performing exercise with proper form, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing weighted step-ups, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1542,Wide Pull Up,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wide pull up, performing exercise with proper form, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wide pull up, performing exercise with proper form, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Wide_Stance_Stiff_Legs,Wide Stance Stiff Legs,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wide stance stiff legs, performing exercise with proper form, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wide stance stiff legs, performing exercise with proper form, holding barbell, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Wide-Grip_Rear_Pull-Up,Wide-Grip Rear Pull-Up,P2,"minimalist exercise icon, single human silhouette in solid light gray (#F2F4FF), person performing wide-grip rear pull-up, hanging from bar; pulling chin above bar, bodyweight only, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing wide-grip rear pull-up, hanging from bar, pulling chin above bar, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
